"location_code","region_code","name","location_type","description","address","website_url","is_active"
"LOC_532","REG_024","이치란 본사총본점(一蘭 本社総本店)","기타","후쿠오카 나카스의 이치란 본사총본점으로, 매장 식사와 함께 이치란 라멘 선물용 키트 등 공식 기념품을 구매할 수 있는 오프라인 매장입니다.","〒810-0801 福岡県福岡市博多区中洲5丁目3-2","https://www.google.com/maps/search/?api=1&query=%E4%B8%80%E8%98%AD%20%E6%9C%AC%E7%A4%BE%E7%B7%8F%E6%9C%AC%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E4%B8%AD%E6%B4%B25%E4%B8%81%E7%9B%AE3-2","1"
"LOC_533","REG_024","후쿠타로 텐진 테루라점(福太郎 天神テルラ店)","기타","야마구치 아부라야 후쿠타로의 직영 매장으로, 멘베이와 명란 관련 상품을 직접 구매할 수 있는 후쿠오카 시내 오프라인 구매처입니다.","〒810-0004 福岡県福岡市中央区渡辺通5丁目25-18 天神テルラビル1F","https://www.google.com/maps/search/?api=1&query=%E7%A6%8F%E5%A4%AA%E9%83%8E%20%E5%A4%A9%E7%A5%9E%E3%83%86%E3%83%AB%E3%83%A9%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%A6%8F%E5%B2%A1%E5%B8%82%E4%B8%AD%E5%A4%AE%E5%8C%BA%E6%B8%A1%E8%BE%BA%E9%80%9A5%E4%B8%81%E7%9B%AE25-18","1"
"LOC_534","REG_024","가사노야(かさの家)","기타","다자이후 텐만구 참도에 있는 전통 찻집 겸 기념품 매장으로, 명물 우메가에 모찌와 관련 선물 상품을 구매할 수 있습니다.","〒818-0117 福岡県太宰府市宰府2丁目7-24","https://www.google.com/maps/search/?api=1&query=%E3%81%8B%E3%81%95%E3%81%AE%E5%AE%B6%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E5%A4%AA%E5%AE%B0%E5%BA%9C%E5%B8%82%E5%AE%B0%E5%BA%9C2%E4%B8%81%E7%9B%AE7-24","1"
"LOC_535","REG_024","치도리야 본점(千鳥屋 本店)","기타","나카스카와바타 상점가에 있는 千鳥饅頭総本舗의 본점으로, 대표 상품인 치도리 만주와 치로리안 등 후쿠오카 전통 과자를 구매할 수 있습니다.","〒812-0026 福岡県福岡市博多区上川端町9-157","https://www.google.com/maps/search/?api=1&query=%E5%8D%83%E9%B3%A5%E5%B1%8B%20%E6%9C%AC%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E4%B8%8A%E5%B7%9D%E7%AB%AF%E7%94%BA9-157","1"
"LOC_536","REG_024","하카타 조키야 나카스점(博多蒸氣屋 中洲店)","기타","사츠마 조키야의 후쿠오카 나카스 매장으로, 카루칸과 카스타돈 등 가고시마 계열 전통 과자를 후쿠오카 현지에서 구매할 수 있습니다.","〒810-0801 福岡県福岡市博多区中洲4丁目7-13","https://www.google.com/maps/search/?api=1&query=%E5%8D%9A%E5%A4%9A%E8%92%B8%E6%B0%A3%E5%B1%8B%20%E4%B8%AD%E6%B4%B2%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E4%B8%AD%E6%B4%B24%E4%B8%81%E7%9B%AE7-13","1"
"LOC_537","REG_024","죠스이안 하카타역 마이ング점(如水庵 博多駅マイング店)","기타","후쿠오카 대표 화과자점 如水庵의 하카타역 매장으로, 츠쿠시 모찌 등 대표 선물 과자를 구매할 수 있는 오프라인 구매처입니다.","〒812-0012 福岡県福岡市博多区博多駅中央街1-1 マイング内","https://www.google.com/maps/search/?api=1&query=%E5%A6%82%E6%B0%B4%E5%BA%B5%20%E5%8D%9A%E5%A4%9A%E9%A7%85%E3%83%9E%E3%82%A4%E3%83%B3%E3%82%B0%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E5%8D%9A%E5%A4%9A%E9%A7%85%E4%B8%AD%E5%A4%AE%E8%A1%971-1","1"
"LOC_538","REG_024","하카타의 여인 본포 니카쿠도 하카타 데이토스점(博多の女本舗 二鶴堂 博多デイトス店)","기타","니카쿠도의 하카타역 데이토스 매장으로, 대표 과자인 博多の女를 비롯한 후쿠오카 선물 과자를 구매할 수 있습니다.","〒812-0012 福岡県福岡市博多区博多駅中央街1-1 博多デイトス内","https://www.google.com/maps/search/?api=1&query=%E5%8D%9A%E5%A4%9A%E3%81%AE%E5%A5%B3%E6%9C%AC%E8%88%97%20%E4%BA%8C%E9%B6%B4%E5%A0%82%20%E5%8D%9A%E5%A4%9A%E3%83%87%E3%82%A4%E3%83%88%E3%82%B9%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E5%8D%9A%E5%A4%9A%E9%A7%85%E4%B8%AD%E5%A4%AE%E8%A1%971-1","1"
"LOC_539","REG_024","아만베리 후쿠오카공항점(AMANBERRY 福岡空港店)","기타","福岡空港 국내선 2층에 있는 아마오우 딸기 스위츠 전문 매장으로, 아마오우 딸기 밀크 랑그드샤 등 후쿠오카 딸기 과자를 구매할 수 있습니다.","〒812-0003 福岡県福岡市博多区下臼井778-1 国内線旅客ターミナルビル2F","https://www.google.com/maps/search/?api=1&query=AMANBERRY%20%E7%A6%8F%E5%B2%A1%E7%A9%BA%E6%B8%AF%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E4%B8%8B%E8%87%BC%E4%BA%95778-1","1"
"LOC_540","REG_024","하카타 풍미암 마이ング점(博多風美庵 マイング店)","기타","하카타역 마이ング 내 창작 과자 매장으로, 하카타 아마오우 푸루룬 등 博多風美庵 계열 선물 과자를 구매할 수 있습니다.","〒812-0012 福岡県福岡市博多区博多駅中央街1-1","https://www.google.com/maps/search/?api=1&query=%E5%8D%9A%E5%A4%9A%E9%A2%A8%E7%BE%8E%E5%BA%B5%20%E3%83%9E%E3%82%A4%E3%83%B3%E3%82%B0%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E5%8D%9A%E5%A4%9A%E9%A7%85%E4%B8%AD%E5%A4%AE%E8%A1%971-1","1"
"LOC_541","REG_024","치쿠젠오리모노 후쿠오카 본사(筑前織物 福岡本社)","기타","하카타오리 직물 제작사의 후쿠오카 본사로, 하카타오리 손수건과 직물 소품을 확인할 수 있는 오프라인 구매 상담처입니다.","〒812-0013 福岡県福岡市博多区博多駅東2丁目6-24","https://www.google.com/maps/search/?api=1&query=%E7%AD%91%E5%89%8D%E7%B9%94%E7%89%A9%20%E7%A6%8F%E5%B2%A1%E6%9C%AC%E7%A4%BE%20%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E5%8D%9A%E5%A4%9A%E9%A7%85%E6%9D%B12-6-24","1"
"LOC_542","REG_024","고이시와라야키 케이슈가마(小石原焼 圭秀窯)","기타","東峰村小石原の窯元으로, 圭秀窯의 小石原焼 컵과 머그 등 수공예 도자기를 현지에서 확인할 수 있습니다.","〒838-1602 福岡県朝倉郡東峰村小石原鼓2346-1","https://www.google.com/maps/search/?api=1&query=%E5%B0%8F%E7%9F%B3%E5%8E%9F%E7%84%BC%20%E5%9C%AD%E7%A7%80%E7%AA%AF%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E6%9C%9D%E5%80%89%E9%83%A1%E6%9D%B1%E5%B3%B0%E6%9D%91%E5%B0%8F%E7%9F%B3%E5%8E%9F%E9%BC%932346-1","1"
"LOC_543","REG_024","카시와야 과자포(かしわや菓子舗)","기타","카시와야 초코파이 관련 기존 판매처명이 남아 있는 과자점 항목입니다. 공식 상품 링크와 정확 주소 확인이 어려워 매장명 검색 링크로 관리합니다.","福岡県福岡市内","https://www.google.com/maps/search/?api=1&query=%E3%81%8B%E3%81%97%E3%82%8F%E3%82%84%E8%8F%93%E5%AD%90%E8%88%97%20%E3%81%8B%E3%81%97%E3%82%8F%E3%82%84%E3%81%AE%E3%83%81%E3%83%A7%E3%82%B3%E3%83%91%E3%82%A4%20%E7%A6%8F%E5%B2%A1","1"
"LOC_544","REG_024","초콜릿샵 본점(チョコレートショップ 本店)","기타","1942년 창업한 하카타의 초콜릿 전문점 본점으로, 博多の石畳 등 대표 초콜릿 상품을 구매할 수 있습니다.","〒812-0024 福岡県福岡市博多区綱場町3-17","https://www.google.com/maps/search/?api=1&query=%E3%83%81%E3%83%A7%E3%82%B3%E3%83%AC%E3%83%BC%E3%83%88%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97%20%E6%9C%AC%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E7%B6%B1%E5%A0%B4%E7%94%BA3-17","1"
"LOC_545","REG_024","코노에엔 야메 본점(許斐園 八女本店)","기타","야메 지역의 차 전문점으로, 야메 교쿠로와 야메차 관련 상품을 현지에서 구매할 수 있는 오프라인 구매처입니다.","〒834-0024 福岡県八女市津江405-4","https://www.google.com/maps/search/?api=1&query=%E8%A8%B1%E6%96%90%E5%9C%92%20%E5%85%AB%E5%A5%B3%E6%9C%AC%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E5%85%AB%E5%A5%B3%E5%B8%82%E6%B4%A5%E6%B1%9F405-4","1"
"LOC_546","REG_024","사누이오리모노 하카타역 마이ング점(サヌイ織物 博多駅マイング店)","기타","博多織 상품을 취급하는 サヌイ織物의 하카타역 매장으로, 博多織 넥타이와 소품을 구매할 수 있습니다.","〒812-0012 福岡県福岡市博多区博多駅中央街1-1 マイング内","https://www.google.com/maps/search/?api=1&query=%E3%82%B5%E3%83%8C%E3%82%A4%E7%B9%94%E7%89%A9%20%E5%8D%9A%E5%A4%9A%E9%A7%85%E3%83%9E%E3%82%A4%E3%83%B3%E3%82%B0%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E5%8D%9A%E5%A4%9A%E9%A7%85%E4%B8%AD%E5%A4%AE%E8%A1%971-1","1"
"LOC_547","REG_024","이시무라 만세이도 본점(石村萬盛堂 本店)","기타","博多銘菓 鶴乃子로 유명한 石村萬盛堂의 본점으로, 鶴乃子와 계절 한정 과자를 현지에서 구매할 수 있습니다.","〒812-0028 福岡県福岡市博多区須崎町2-1","https://www.google.com/maps/search/?api=1&query=%E7%9F%B3%E6%9D%91%E8%90%AC%E7%9B%9B%E5%A0%82%20%E6%9C%AC%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E9%A0%88%E5%B4%8E%E7%94%BA2-1","1"
"LOC_548","REG_024","하카타 하나미도리 텐진점(水たき料亭 博多華味鳥 天神店)","기타","博多華味鳥의 텐진 지점으로, 華味卵プリン과 수타키 관련 식사 및 포장 상품을 확인할 수 있는 오프라인 매장입니다.","〒810-0001 福岡県福岡市中央区天神2丁目3-33","https://www.google.com/maps/search/?api=1&query=%E6%B0%B4%E3%81%9F%E3%81%8D%E6%96%99%E4%BA%AD%20%E5%8D%9A%E5%A4%9A%E8%8F%AF%E5%91%B3%E9%B3%A5%20%E5%A4%A9%E7%A5%9E%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E5%B8%82%E4%B8%AD%E5%A4%AE%E5%8C%BA%E5%A4%A9%E7%A5%9E2%E4%B8%81%E7%9B%AE3-33","1"
"LOC_549","REG_024","고이시와라야키 마루타가마(小石原焼 まるた窯)","기타","小石原焼の窯元으로, 飛鉋 문양 접시와 그릇 등 まるた窯의 도자기 상품을 현지에서 확인할 수 있습니다.","〒838-1601 福岡県朝倉郡東峰村小石原","https://www.google.com/maps/search/?api=1&query=%E5%B0%8F%E7%9F%B3%E5%8E%9F%E7%84%BC%20%E3%81%BE%E3%82%8B%E3%81%9F%E7%AA%AF%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E6%9C%9D%E5%80%89%E9%83%A1%E6%9D%B1%E5%B3%B0%E6%9D%91%E5%B0%8F%E7%9F%B3%E5%8E%9F","1"
"LOC_550","REG_024","하카타 다루마 총본점(博多だるま 総本店)","기타","昭和38年創業の博多豚骨ラーメン店으로, 博多だるま 관련 라멘 상품과 매장 기념품을 확인할 수 있는 오프라인 구매처입니다.","〒810-0004 福岡県福岡市中央区渡辺通1丁目8-25","https://www.google.com/maps/search/?api=1&query=%E5%8D%9A%E5%A4%9A%E3%81%A0%E3%82%8B%E3%81%BE%20%E7%B7%8F%E6%9C%AC%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E5%B8%82%E4%B8%AD%E5%A4%AE%E5%8C%BA%E6%B8%A1%E8%BE%BA%E9%80%9A1%E4%B8%81%E7%9B%AE8-25","1"
"LOC_551","REG_024","이토킹 쿠키공장 쿠키 오하시점(伊都きんぐのクッキー工場のクッキー 大橋店)","기타","伊都きんぐ의 쿠키 전문 매장으로, あまおう苺을 사용한 プレミアムクッキー 福岡いちご 등 딸기 쿠키 상품을 구매할 수 있습니다.","〒815-0033 福岡県福岡市南区大橋1丁目5-1 レイリア大橋B1","https://www.google.com/maps/search/?api=1&query=%E4%BC%8A%E9%83%BD%E3%81%8D%E3%82%93%E3%81%90%E3%81%AE%E3%82%AF%E3%83%83%E3%82%AD%E3%83%BC%E5%B7%A5%E5%A0%B4%E3%81%AE%E3%82%AF%E3%83%83%E3%82%AD%E3%83%BC%20%E5%A4%A7%E6%A9%8B%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%97%E5%8C%BA%E5%A4%A7%E6%A9%8B1%E4%B8%81%E7%9B%AE5-1","1"
"LOC_552","REG_024","후쿠야 나카스 본점(ふくや 中洲本店)","기타","明太子のふくや 본점으로, 明太子のり佃煮 등 후쿠야 명란 관련 상품과 선물 제품을 구매할 수 있는 오프라인 매장입니다.","〒810-0801 福岡県福岡市博多区中洲2丁目6-10","https://www.google.com/maps/search/?api=1&query=%E3%81%B5%E3%81%8F%E3%82%84%20%E4%B8%AD%E6%B4%B2%E6%9C%AC%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E4%B8%AD%E6%B4%B22%E4%B8%81%E7%9B%AE6-10","1"
"LOC_553","REG_024","하카타 과장 사에몬 본점(博多菓匠 左衛門 本店)","기타","博多ぶらぶら로 알려진 左衛門의 본점으로, 博多ぶらぶら와 하카타 전통 과자를 현지에서 구매할 수 있습니다.","〒812-0016 福岡県福岡市博多区博多駅南1丁目7-14","https://www.google.com/maps/search/?api=1&query=%E5%8D%9A%E5%A4%9A%E8%8F%93%E5%8C%A0%20%E5%B7%A6%E8%A1%9B%E9%96%80%20%E6%9C%AC%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E5%8D%9A%E5%A4%9A%E9%A7%85%E5%8D%971%E4%B8%81%E7%9B%AE7-14","1"
"LOC_554","REG_024","하카타 마치야 후루사토관(博多町家ふるさと館)","기타","博多の伝統工芸と町家文化를 소개하는 시설로, 博多張子와 博多人形 등 전통 공예품을 확인할 수 있는 오프라인 구매처입니다.","〒812-0039 福岡県福岡市博多区冷泉町6-10","https://www.google.com/maps/search/?api=1&query=%E5%8D%9A%E5%A4%9A%E7%94%BA%E5%AE%B6%E3%81%B5%E3%82%8B%E3%81%95%E3%81%A8%E9%A4%A8%20%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E5%86%B7%E6%B3%89%E7%94%BA6-10","1"
"LOC_555","REG_024","동운당 본점(東雲堂 本店)","기타","二○加煎餅으로 유명한 東雲堂의 본점으로, にわかせんぺい와 후쿠오카 전통 과자를 구매할 수 있는 오프라인 매장입니다.","〒812-0041 福岡県福岡市博多区吉塚6丁目10-16","https://www.google.com/maps/search/?api=1&query=%E6%9D%B1%E9%9B%B2%E5%A0%82%20%E6%9C%AC%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E5%90%89%E5%A1%9A6%E4%B8%81%E7%9B%AE10-16","1"
"LOC_556","REG_024","스기노야 하마치주조(杉能舎 浜地酒造)","기타","浜地酒造의 양조장 겸 직매 시설로, 博多の森 계열 사케와 후쿠오카 지역 주류를 현지에서 확인할 수 있습니다.","〒819-0385 福岡県福岡市西区元岡1442","https://www.google.com/maps/search/?api=1&query=%E6%9D%89%E8%83%BD%E8%88%8E%20%E6%B5%9C%E5%9C%B0%E9%85%92%E9%80%A0%20%E7%A6%8F%E5%B2%A1%E5%B8%82%E8%A5%BF%E5%8C%BA%E5%85%83%E5%B2%A11442","1"
"LOC_557","REG_024","마스다 키리바코점(増田桐箱店)","기타","福ますます 등 하카타 전통 모티브 상품을 취급하는 매장으로, 博多独楽 모티브의 소품을 확인할 수 있는 오프라인 구매처입니다.","〒812-0068 福岡県福岡市東区社領2丁目12-17","https://www.google.com/maps/search/?api=1&query=%E5%A2%97%E7%94%B0%E6%A1%90%E7%AE%B1%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E5%B8%82%E6%9D%B1%E5%8C%BA%E7%A4%BE%E9%A0%982%E4%B8%81%E7%9B%AE12-17","1"
"LOC_558","REG_024","과장 키쿠타로 본점(菓匠きくたろう 本店)","기타","福岡県北九州市의 과자점으로, 筑豊のおぼろ月夜 등 菓匠きくたろう의 화과자와 선물 상품을 구매할 수 있습니다.","〒802-0026 福岡県北九州市小倉北区大畠3丁目2-56","https://www.google.com/maps/search/?api=1&query=%E8%8F%93%E5%8C%A0%E3%81%8D%E3%81%8F%E3%81%9F%E3%82%8D%E3%81%86%20%E6%9C%AC%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E5%8C%97%E4%B9%9D%E5%B7%9E%E5%B8%82%E5%B0%8F%E5%80%89%E5%8C%97%E5%8C%BA%E5%A4%A7%E7%95%A03%E4%B8%81%E7%9B%AE2-56","1"
"LOC_559","REG_024","구 후쿠오카현 공회당 귀빈관(旧福岡県公会堂貴賓館)","기타","후쿠오카의 문화재 시설이자 기념품 판매처로, 博多織のしおり 등 지역 공예 기념품을 구매할 수 있습니다.","〒810-0002 福岡県福岡市中央区西中洲6-29","https://www.google.com/maps/search/?api=1&query=%E6%97%A7%E7%A6%8F%E5%B2%A1%E7%9C%8C%E5%85%AC%E4%BC%9A%E5%A0%82%E8%B2%B4%E8%B3%93%E9%A4%A8%20%E7%A6%8F%E5%B2%A1%E5%B8%82%E4%B8%AD%E5%A4%AE%E5%8C%BA%E8%A5%BF%E4%B8%AD%E6%B4%B26-29","1"
"LOC_560","REG_024","제로이치고 야히메 온라인 관련 직매처(ゼロイチゴ 八女関連直売所)","기타","福岡県産あまおう 관련 잼 상품을 취급하는 야히메 계열 판매처로, あまおうジャム을 확인할 수 있는 구매처입니다.","〒834-0067 福岡県八女市龍ケ原","https://www.google.com/maps/search/?api=1&query=%E3%82%BC%E3%83%AD%E3%82%A4%E3%83%81%E3%82%B4%20%E5%85%AB%E5%A5%B3%20%E3%81%82%E3%81%BE%E3%81%8A%E3%81%86%E3%82%B8%E3%83%A3%E3%83%A0%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E5%85%AB%E5%A5%B3%E5%B8%82%E9%BE%8D%E3%82%B1%E5%8E%9F","1"
"LOC_561","REG_024","마루타이 후쿠오카 본사(マルタイ 福岡本社)","기타","棒ラーメン으로 알려진 マルタイ의 후쿠오카 본사로, 博多長浜ラーメン 등 마루타이 상품을 확인할 수 있는 제조사 거점입니다.","〒819-0193 福岡県福岡市西区今宿青木1042-1","https://www.google.com/maps/search/?api=1&query=%E3%83%9E%E3%83%AB%E3%82%BF%E3%82%A4%20%E7%A6%8F%E5%B2%A1%E6%9C%AC%E7%A4%BE%20%E7%A6%8F%E5%B2%A1%E5%B8%82%E8%A5%BF%E5%8C%BA%E4%BB%8A%E5%AE%BF%E9%9D%92%E6%9C%A81042-1","1"
"LOC_562","REG_024","칸호쿠토 주조(寒北斗酒造)","기타","福岡県嘉麻市의 주조장으로, 寒北斗 吟遊 등 지역 사케를 현지에서 확인할 수 있는 오프라인 구매처입니다.","〒820-0302 福岡県嘉麻市大隈町1036-1","https://www.google.com/maps/search/?api=1&query=%E5%AF%92%E5%8C%97%E6%96%97%E9%85%92%E9%80%A0%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E5%98%89%E9%BA%BB%E5%B8%82%E5%A4%A7%E9%9A%88%E7%94%BA1036-1","1"
"LOC_563","REG_024","난반 오라이 하카타 마이ング점(なんばん往来 博多マイング店)","기타","하카타역 마이ング 내 사카에야의 난반 오라이 전문 매장으로, 난반 오라이 선물 세트와 구운 과자를 구매할 수 있습니다.","〒812-0012 福岡県福岡市博多区博多駅中央街1-1 マイング内","https://www.google.com/maps/search/?api=1&query=%E3%81%AA%E3%82%93%E3%81%B0%E3%82%93%E5%BE%80%E6%9D%A5%20%E5%8D%9A%E5%A4%9A%E3%83%9E%E3%82%A4%E3%83%B3%E3%82%B0%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E5%8D%9A%E5%A4%9A%E9%A7%85%E4%B8%AD%E5%A4%AE%E8%A1%971-1","1"
"LOC_564","REG_024","하라구치엔 후소안 마이ング점(原口園 扶桑庵 マイング店)","기타","하카타역 마이ング에 있는 원구치엔 후소안 매장으로, 八女茶 계열 차와 말차 과자류를 구매할 수 있습니다.","〒812-0012 福岡県福岡市博多区博多駅中央街1-1 マイング内","https://www.google.com/maps/search/?api=1&query=%E5%8E%9F%E5%8F%A3%E5%9C%92%20%E6%89%B6%E6%A1%91%E5%BA%B5%20%E3%83%9E%E3%82%A4%E3%83%B3%E3%82%B0%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%A6%8F%E5%B2%A1%E5%B8%82%E5%8D%9A%E5%A4%9A%E5%8C%BA%E5%8D%9A%E5%A4%9A%E9%A7%85%E4%B8%AD%E5%A4%AE%E8%A1%971-1","1"
"LOC_565","REG_024","상노야키 고신가마(上野焼 庚申窯)","기타","후쿠오카현 후쿠치마치의 상노야키 가마로, 찻잔과 식기 등 상노야키 도자기를 구매할 수 있습니다.","〒822-1102 福岡県田川郡福智町上野1937","https://www.google.com/maps/search/?api=1&query=%E4%B8%8A%E9%87%8E%E7%84%BC%20%E5%BA%9A%E7%94%B3%E7%AA%AF%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%94%B0%E5%B7%9D%E9%83%A1%E7%A6%8F%E6%99%BA%E7%94%BA%E4%B8%8A%E9%87%8E1937","1"
"LOC_566","REG_024","초록 농원 직매점 쓰만데고란(緑の農園 つまんでご卵 直売店)","기타","후쿠오카 이토시마의 브랜드 달걀 つまんでご卵을 판매하는 생산자 직매점입니다.","〒819-1304 福岡県糸島市志摩桜井4767","https://www.google.com/maps/search/?api=1&query=%E7%B7%91%E3%81%AE%E8%BE%B2%E5%9C%92%20%E3%81%A4%E3%81%BE%E3%82%93%E3%81%A7%E3%81%94%E5%8D%B5%20%E7%9B%B4%E5%A3%B2%E5%BA%97%20%E7%A6%8F%E5%B2%A1%E7%9C%8C%E7%B3%B8%E5%B3%B6%E5%B8%82%E5%BF%97%E6%91%A9%E6%A1%9C%E4%BA%954767","1"
"LOC_567","REG_025","아카시야 본점(明石屋 本店)","기타","가고시마 전통 과자 가루칸과 가루칸 만쥬를 판매하는 아카시야의 본점입니다.","〒892-0828 鹿児島県鹿児島市金生町4-16","https://www.google.com/maps/search/?api=1&query=%E6%98%8E%E7%9F%B3%E5%B1%8B%20%E6%9C%AC%E5%BA%97%20%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C%E9%B9%BF%E5%85%90%E5%B3%B6%E5%B8%82%E9%87%91%E7%94%9F%E7%94%BA4-16","1"
"LOC_568","REG_025","가고시마 흑돼지 샤브샤브 전문점 쿠로노키와미 덴몬칸(鹿児島黒豚しゃぶしゃぶ専門店 黒の極み 天文館)","기타","덴몬칸의 가고시마 흑돼지 샤브샤브 전문점으로, 현지에서 흑돼지 샤브샤브 세트를 먹을 수 있습니다.","〒892-0842 鹿児島県鹿児島市東千石町4-24 ココホテル天文館 1F","https://www.google.com/maps/search/?api=1&query=%E9%B9%BF%E5%85%90%E5%B3%B6%E9%BB%92%E8%B1%9A%E3%81%97%E3%82%83%E3%81%B6%E3%81%97%E3%82%83%E3%81%B6%E5%B0%82%E9%96%80%E5%BA%97%20%E9%BB%92%E3%81%AE%E6%A5%B5%E3%81%BF%20%E5%A4%A9%E6%96%87%E9%A4%A8%20%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C%E9%B9%BF%E5%85%90%E5%B3%B6%E5%B8%82%E6%9D%B1%E5%8D%83%E7%9F%B3%E7%94%BA4-24","1"
"LOC_569","REG_025","아게타테야 덴몬칸점(揚立屋 天文館店)","기타","덴몬칸에 있는 사츠마아게 전문점으로, 揚立屋의 사츠마아게 세트와 즉석 상품을 구매할 수 있습니다.","〒892-0842 鹿児島県鹿児島市東千石町13-16","https://www.google.com/maps/search/?api=1&query=%E6%8F%9A%E7%AB%8B%E5%B1%8B%20%E5%A4%A9%E6%96%87%E9%A4%A8%E5%BA%97%20%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C%E9%B9%BF%E5%85%90%E5%B3%B6%E5%B8%82%E6%9D%B1%E5%8D%83%E7%9F%B3%E7%94%BA13-16","1"
"LOC_570","REG_025","주호 미우라야(酒舗 三浦屋)","기타","가고시마 이즈미시에 있는 본격 소주 전문 주류점으로, 가고시마산 고구마 소주와 지역 주류를 구매할 수 있습니다.","〒899-0123 鹿児島県出水市下鯖町1449","https://www.google.com/maps/search/?api=1&query=%E9%85%92%E8%88%97%20%E4%B8%89%E6%B5%A6%E5%B1%8B%20%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C%E5%87%BA%E6%B0%B4%E5%B8%82%E4%B8%8B%E9%AF%96%E7%94%BA1449","1"
"LOC_571","REG_025","사쓰마 조키야 덴몬칸점(薩摩蒸氣屋 天文館店)","기타","鹿児島銘菓かすたどんなどを扱う薩摩蒸氣屋の天文館エリア店舗","鹿児島県鹿児島市東千石町13-14","https://www.google.com/maps/search/?api=1&query=%E8%96%A9%E6%91%A9%E8%92%B8%E6%B0%A3%E5%B1%8B%20%E5%A4%A9%E6%96%87%E9%A4%A8%E5%BA%97%20%E9%B9%BF%E5%85%90%E5%B3%B6%E7%9C%8C%E9%B9%BF%E5%85%90%E5%B3%B6%E5%B8%82%E6%9D%B1%E5%8D%83%E7%9F%B3%E7%94%BA13-14","1"
