product_code,name_ko,name_jp,brand_name,primary_region_code,price_range_code,price,description,purchase_tip,is_region_limited,image_url,source_note
PRD_1327,오비텐 진공팩,おび天真空パック,오비텐쿠라(おび天蔵),REG_028,PRC_02,1000,오비텐 진공팩은 오비 지역의 전통 어묵인 오비텐을 보관하기 쉽게 포장한 제품입니다. 생선살에 된장과 흑설탕을 섞어 달콤하고 구수한 맛을 내는 것이 특징입니다. 데우면 부드럽고 고소한 식감이 살아나 반찬이나 안주로 활용하기 좋습니다.,일반 오비텐보다 휴대가 쉬워 이동 일정이 있는 여행자에게 더 안전하다.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_1327/PRD_1327_packshot_v1.png,https://shop.miyazaki-airport.co.jp/view/item/000000000031?category_page_id=local
PRD_1328,모찌리 교자 30개입,もっちり餃子(30個入),교자노마와타리(餃子の馬渡),REG_028,PRC_02,1998,모찌리 교자는 두툼하고 쫀득한 피가 특징인 교자 제품입니다. 속재료의 육즙과 채소의 단맛이 피의 탄력 있는 식감과 어울려 든든한 맛을 냅니다. 서른 개입 구성이라 가족 식사나 간식으로 나누어 조리하기 좋은 냉동 만두입니다.,부피와 보관 조건을 확인해야 하지만 가족용 식품 선물로 만족도가 높다.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/nipponmarche/cabinet/08134920/4580313840303_01.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00te14n.16t5ud0b.g00te14n.16t5vabd/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fnipponmarche%2F4580313840303%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fnipponmarche%2Fi%2F10036322%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1329,미야자키 흑돼지 카레,宮崎黒豚カレー,맛의 간지스(味のガンジス),REG_028,PRC_01,550,미야자키 흑돼지 카레는 흑돼지의 고소한 감칠맛을 살린 레토르트 카레입니다. 돼지고기의 풍미가 카레 소스에 녹아 부드럽고 진한 맛을 냅니다. 미야자키 축산물의 이미지를 간편한 한 끼로 즐길 수 있는 지역 특산 카레입니다.,가볍고 가격대가 낮아 여러 개 사서 비교해 먹기 좋은 간편식이다.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/foods-season/cabinet/photo/items/curry/0801012_01.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/53033622.7bbb75b6.53033623.c98a76f0/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Ffoods-season%2F0801013%2F&m=https%3A%2F%2Fitem.rakuten.co.jp%2Ffoods-season%2F0801013%2F
PRD_1330,미야자키 와규 고로고로 카레,宮崎和牛ゴロゴロカレー,맛의 간지스(味のガンジス),REG_028,PRC_02,1000,미야자키 와규 고로고로 카레는 큼직한 미야자키 와규 고기를 강조한 레토르트 카레입니다. 진한 카레 소스에 씹히는 고기 식감이 더해져 포만감 있는 맛을 냅니다. 미야자키 와규의 존재감을 선물용 간편식으로 담은 제품입니다.,일반 카레보다 고급감을 주기 쉬워 미야자키 와규 선물의 대체재로 적합하다.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/foods-season/cabinet/cat/airport/4582172470196_01.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00rd5mn.16t5u3a4.g00rd5mn.16t5vc74/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Ffoods-season%2F0801014%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Ffoods-season%2Fi%2F10000254%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1331,맥시멈 와사비맛,マキシマム わさび味,나카무라식육(中村食肉),REG_028,PRC_01,648,"맥시멈 와사비맛은 미야자키의 유명 조미료 맥시멈에 와사비의 알싸한 향을 더한 양념입니다. 고기나 튀김에 뿌리면 짭짤한 감칠맛과 톡 쏘는 매운맛이 함께 납니다. 지역 정육점에서 출발한 만능 스파이스의 변주 상품으로, 요리에 포인트를 주기 좋습니다.",고기 요리나 캠핑을 즐기는 사람에게 실용적이고 휴대도 쉬운 선물이다.,0,https://thumbnail.image.rakuten.co.jp/@0_mall/nipponmarche/cabinet/09096225/4933932050149_01.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00te14n.16t5ud0b.g00te14n.16t5vabd/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fnipponmarche%2F4933932050149%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fnipponmarche%2Fi%2F10003143%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1332,미야자키공항 오리지널 히가나쓰 드레싱,宮崎空港オリジナル 日向夏ドレッシング,미야자키공항상사(宮崎空港商事株式会社),REG_028,PRC_01,600,미야자키공항 오리지널 히가나쓰 드레싱은 미야자키 특산 감귤의 상큼한 향을 살린 조미 소스입니다. 샐러드에 뿌리면 산뜻한 산미와 은은한 단맛이 더해져 채소 맛을 가볍게 정리합니다. 지역 과일을 일상 식탁에 쓰기 좋게 만든 공항 한정형 상품입니다.,샐러드나 닭요리에 곁들이기 좋아 단맛 과자보다 실용적인 선물로 좋다.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/foods-season/cabinet/photo/items/dressing/0801001_01.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00rd5mn.16t5u3a4.g00rd5mn.16t5vc74/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Ffoods-season%2F0801001%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Ffoods-season%2Fi%2F10000182%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1333,도무라본점 특선 야키니쿠 소스,戸村本店の焼肉のたれ(特撰),도무라본점(戸村本店),REG_028,PRC_01,427,도무라본점 특선 야키니쿠 소스는 미야자키에서 잘 알려진 고기 양념 소스입니다. 달콤하고 짭짤한 맛에 과일과 채소의 감칠맛이 더해져 구운 고기와 잘 어울립니다. 가정에서도 지역 식당 같은 야키니쿠 풍미를 내기 쉬운 조미료입니다.,고기나 볶음요리에 바로 쓰기 좋아 요리하는 가족에게 실용적이다.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/tsutsu-uraura/cabinet/09079214/4950268006015-500.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00r7kkn.16t5u9de.g00r7kkn.16t5v244/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Ftsutsu-uraura%2Ftomura-tokusen600%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Ftsutsu-uraura%2Fi%2F10018554%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1334,히가나쓰 100% 주스 12병입,日向夏100%ジュース(1ケース12本入り),미야자키공항상사(宮崎空港商事株式会社),REG_028,PRC_03,2064,히가나쓰 주스는 미야자키 특산 감귤인 히가나쓰를 사용한 과즙 음료입니다. 상큼한 산미와 깔끔한 향이 특징이라 달기만 한 주스보다 산뜻하게 마실 수 있습니다. 열두 병 상자 구성으로 지역 과일의 맛을 넉넉하게 즐길 수 있는 제품입니다.,무게가 있어 귀국 전 공항에서 구매하거나 배송 가능 여부를 확인하는 편이 좋다.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_1334/PRD_1334_packshot_v1.png,https://shop.miyazaki-airport.co.jp/view/item/000000000286?category_page_id=nomimono
PRD_1335,하니와 말,ハニワ 馬,하니와제작소(はにわ製作所),REG_028,PRC_02,1200,하니와 말은 일본 고대 토기 인형인 하니와를 말 모양으로 만든 장식품입니다. 미야자키에는 하니와 관련 명소와 공원이 있어 지역 기념품으로 연결되는 소재입니다. 소박한 표정과 토기 같은 질감이 특징이라 책상이나 선반 장식으로 어울립니다.,먹거리 선물이 어려운 사람에게 오래 보관할 수 있는 지역 기념품으로 좋다.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/mojidonya/cabinet/wagarastamp/haniwauma.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00pxbzn.16t5ua98.g00pxbzn.16t5v8f0/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fmojidonya%2Fstamp_haniwauma%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fmojidonya%2Fi%2F10003589%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1336,유키시오 산도,雪塩さんど,미야코지마노 유키시오(宮古島の雪塩),REG_029,PRC_02,1200,"미야코지마의 눈 소금을 활용한 유키시오 산도는 부드럽게 녹는 에어 초콜릿과 입에서 사르르 녹는 비스킷이 조화롭게 어우러진 간식입니다. 준초콜릿을 주재료로 사용하여 달콤함과 짭조름함을 동시에 느낄 수 있습니다. 밀가루, 마가린 등 다양한 재료들이 사용되어 맛의 균형을 이루며, 바삭하면서도 부드러운 식감이 특징입니다.",상온 보관이 가능하고 포장이 깔끔해 사무실용 선물로 나누기 편하다.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/san-a/cabinet/04273376/singazousouko/imgrc0097430215.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00pybdn.16t5uab0.g00pybdn.16t5v672/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fsan-a%2F4529448320731%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fsan-a%2Fi%2F10005590%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1337,미야코지마 사이다,宮古島サイダー,미야코지마노 유키시오(宮古島の雪塩),REG_029,PRC_01,350,"미야코지마 사이다는 설탕과 미야코지마산 소금 등을 주원료로 한 탄산음료입니다. 이 음료는 지역의 특색을 담아낸 제품으로, 특히 '미야코지마의 눈 소금'과 연관되어 있습니다. 200밀리리터 용량으로 제공되며, 맛있는 청량감을 선사합니다. 또한, 출시 10주년을 기념하여 복각 디자인의 선물 세트도 즐길 수 있습니다.",무게가 있으므로 여러 병을 살 때는 공항 매장에서 출국 직전 구매하는 편이 좋다.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_1337/PRD_1337_packshot_v1.png,https://miyakojima-yukishio.com/products/4529448810164
PRD_1338,미야코지마 사이다 캔디,宮古島サイダーキャンディ,미야코지마노 유키시오(宮古島の雪塩),REG_029,PRC_01,380,"미야코지마 사이다 캔디는 미야코지마의 설염과 연관된 제품입니다. 이 캔디는 미야코지마 지역을 배경으로 한 상품입니다. 제조 시설에서는 우유 성분, 밀, 땅콩, 콩, 사과, 오렌지, 복숭아 등을 포함한 다른 제품들과 함께 생산되고 있습니다.",작고 가벼워 여러 개 사서 친구나 동료에게 나눠주기 좋다.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_1338/PRD_1338_packshot_v1.png,https://miyakojima-yukishio.com/products/4529448320854
PRD_1339,유키시오 흑당 120g,雪塩黒糖 120g,미야코지마노 유키시오(宮古島の雪塩),REG_029,PRC_01,390,"미야코지마의 미네랄이 풍부한 유키시오 흑당은 특별한 방식으로 만들어졌습니다. 일반적인 방식과 달리 물엿을 사용하지 않고, 굵은 설탕, 당밀, 흑설탕만을 사용하여 고형화했기 때문에 깊고 진한 맛을 자랑합니다. 간식이나 차와 함께 즐기기 좋으며, 무더운 여름철 염분과 미네랄 보충용으로도 좋습니다. 또한, 바닐라 아이스크림 토핑으로 활용하거나 따뜻한 우유, 커피에 녹여 단맛과 쌉싸름함을 더하는 등 다양한 방법으로 활용할 수 있습니다.","차나 커피와 곁들이기 좋고, 더운 날 이동 중 당 보충용으로도 실용적이다.",1,https://thumbnail.image.rakuten.co.jp/@0_mall/okinawa-chulaharberlu/cabinet/05394492/yukisiokokuto-10.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00sbnqn.16t5u55f.g00sbnqn.16t5va61/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fokinawa-chulaharberlu%2Fko-yk10%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fokinawa-chulaharberlu%2Fi%2F10000638%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1340,유키시오 자쿠자쿠 3봉입,雪塩ざくざく 3袋入,미야코지마노 유키시오(宮古島の雪塩),REG_029,PRC_01,900,"지그재그로 잘린 감자는 곧게 자른 것보다 더욱 바삭한 식감을 느낄 수 있습니다. 미야코섬의 눈 소금과 옅은 소금 맛을 활용하여 만든 감자 과자입니다. 총 내용량은 81그램이며, 세 봉지에 나누어 포장되어 제공됩니다. 본 제품은 밀가루, 계란 등 특정 원료를 포함한 시설에서 제조되므로 주의해야 합니다.",단 과자보다 짭짤한 간식을 좋아하는 사람에게 잘 맞고 맥주 안주로도 무난하다.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_1340/PRD_1340_packshot_v1.png,https://miyakojima-yukishio.com/products/4529448320915
PRD_1341,유키시오 피낭시에 5개입,雪塩ふぃなん 5個入,미야코지마노 유키시오(宮古島の雪塩),REG_029,PRC_02,1100,"미야코지마의 유키시오를 활용한 피낭시에입니다. 촉촉한 식감과 은은하게 퍼지는 버터 향이 특징이며, 한번 맛보면 멈출 수 없는 매력적인 맛을 자랑합니다. 커피나 홍차와 함께 즐기면 더욱 좋으며, 우유와의 궁합 또한 뛰어납니다.","개별 포장이라 이동 중 눌림이 적고, 커피를 좋아하는 사람에게 선물하기 좋다.",1,https://thumbnail.image.rakuten.co.jp/@0_mall/macaron-store/cabinet/img11/a-ju-845-1_g1.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00rxxjn.16t5u976.g00rxxjn.16t5vbb4/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fmacaron-store%2Fa-ju-845%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fmacaron-store%2Fi%2F10026577%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1342,유키시오 파린 10매입,雪塩ぱりん 10枚入,미야코지마노 유키시오(宮古島の雪塩),REG_029,PRC_02,1300,"미야코지마의 설염을 사용한 파린 제품입니다. 독특하고 신선한 미야코지마의 눈 소금을 활용했습니다. 본 제품에는 밀, 계란, 우유, 대두가 포함되어 있습니다. 제조 시설에서는 땅콩을 사용한 상품도 생산하고 있으니 주의해야 합니다.",부서지기 쉬우니 캐리어 안쪽보다 손가방 위쪽에 넣어 가져가는 편이 안전하다.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/macaron-store/cabinet/img11/a-ju-844-1_g1.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00rxxjn.16t5u976.g00rxxjn.16t5vbb4/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fmacaron-store%2Fa-ju-844%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fmacaron-store%2Fi%2F10026576%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1343,유키시오 바움,雪塩ばうむ,미야코지마노 유키시오(宮古島の雪塩),REG_029,PRC_03,2000,"유키시오 바움은 미야코지마 설염을 사용한 바움쿠헨입니다. 부드러운 타입은 촉촉하고 폭신한 식감, 단단한 타입은 겉의 바삭함과 진한 단맛이 특징입니다. 소금의 은은한 짠맛이 버터와 달걀 풍미를 살려 주는 섬 과자입니다.",유통기한과 판매 시기를 확인해야 하므로 직영점이나 공식 판매 페이지를 먼저 보는 것이 좋다.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_1343/PRD_1343_packshot_v1.png,https://miyakojima-yukishio.com/products/baum_order
PRD_1344,유키시오 비누 미야코 내추럴 80g,imsalt 雪塩石鹸 宮古ナチュラル 無香料 80g,임솔트(imsalt),REG_029,PRC_02,1650,유키시오 비누 미야코 내추럴은 미야코지마 설염을 활용한 무향 타입 세안 비누입니다. 민감한 피부도 부담을 줄이도록 부드러운 사용감을 강조한 제품입니다. 설염과 마유 성분의 보습감을 살려 세안 후 당김을 줄이는 생활 화장품입니다.,"식품 선물이 부담스러운 상대에게 주기 좋고, 파손 위험이 낮아 휴대도 편하다.",1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_1344/PRD_1344_packshot_v1.png,https://miyakojima-yukishio.com/products/4529448930909
PRD_1345,미야코지마 사이다 마그넷,宮古島サイダー マグネット,미야코지마노 유키시오(宮古島の雪塩),REG_029,PRC_01,495,"'미야코지마 사이다'로 친숙한 귀여운 시사 캐릭터가 마그넷 상품으로 출시되었습니다. 이 제품은 디자인이 다른 두 종류의 마그넷 세트로 구성되어 있습니다. 흰색 버전에는 미야코지마 사이다 로고가, 하늘색 버전에는 미야코지마 사이다 캔디 이미지가 담겨 있습니다.",먹지 않는 기념품을 찾는 사람에게 좋고 냉장고나 책상 주변에 붙여 추억용으로 쓰기 좋다.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_1345/PRD_1345_packshot_v1.png,https://miyakojima-yukishio.com/products/4529448930640
PRD_1346,유키시오 파우더 타입,雪塩 パウダータイプ,미야코지마노 유키시오(宮古島の雪塩),REG_029,PRC_01,486,"미야코지마의 아름다운 지하 해수를 사용하여 만든 유키시오는 바다의 성분을 최대한 보존한, 일본에서도 보기 드문 특별한 소금입니다. 일반적인 소금과 달리 평소에는 제거되는 니가리 성분까지 포함하고 있어 미네랄이 풍부하다는 장점이 있습니다. 이 파우더 타입의 유키시오는 밥, 치즈, 우유 등 다양한 식재료와 잘 어울립니다. 특히 전골 요리나 치즈케이크, 구운 연어, 오니기리, 로스트비프 등의 음식에 활용하면 깊고 풍부한 맛을 더할 수 있습니다.",요리용으로 실용성이 높아 단기 여행보다 집에서 오래 쓸 선물을 찾을 때 좋다.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/megahealth/cabinet/2025list01/ykshio60g.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00sjbwn.16t5u6e2.g00sjbwn.16t5vde2/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fmegahealth%2Fykshio60g%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fmegahealth%2Fi%2F10035275%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1347,유키시오 고츠부 타입,雪塩 こつぶタイプ,미야코지마노 유키시오(宮古島の雪塩),REG_029,PRC_01,864,"유키시오 고츠부 타입은 미야코지마 설염을 알갱이 형태로 만든 조미 소금입니다. 가루형 유키시오의 성분과 맛을 유지하면서도 손으로 집거나 뿌리기 쉬운 것이 특징입니다. 고기, 생선, 채소에 간단히 더하면 미네랄감 있는 짠맛을 낼 수 있습니다.",파우더형이 낯선 사람에게 추천하기 좋고 병·팩 크기를 보고 골라 사면 된다.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/okinawa-chulaharberlu/cabinet/05394492/yukisio55-3.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00sbnqn.16t5u55f.g00sbnqn.16t5va61/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fokinawa-chulaharberlu%2Fko-ys55-5%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fokinawa-chulaharberlu%2Fi%2F10001122%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1348,유키시오카케루 시콰사 소금,雪塩かける シークヮーサー塩,미야코지마노 유키시오(宮古島の雪塩),REG_029,PRC_01,750,"시콰사 향이 특징인 소금으로, 레몬과는 다른 산미와 향을 자랑합니다. 이 독특한 풍미를 활용하여 튀김 요리의 양념으로 사용하면 상큼하고 깔끔하게 맛을 낼 수 있습니다. 식재료에 뿌려 간을 하거나 다양한 요리에 첨가해 보세요. 특히 바닐라 아이스크림 위에 토핑하면 마치 치즈케이크 같은 특별한 풍미를 즐길 수 있습니다.",가볍고 부피가 작아 요리를 즐기는 가족 선물로 챙기기 편하다.,1,https://thumbnail.image.rakuten.co.jp/@0_gold/385store/imges/paradaisupran/kakerushiobin/2021kakerubinsikuwasa02.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00s39cn.16t5u1ec.g00s39cn.16t5v00c/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2F385store%2F10001914%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2F385store%2Fi%2F10000999%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1349,유키시오카케루 오니기리 소금,雪塩かける おにぎり塩,미야코지마노 유키시오(宮古島の雪塩),REG_029,PRC_01,500,"이 소금은 밥에 뿌려 오니기리를 더욱 맛있게 만들어주는 제품입니다. 소금의 간, 독특한 식감, 그리고 사용하기 편리함까지 모두 블렌딩하여 쌀 본연의 단맛과 감칠맛을 극대화해줍니다. 이처럼 맛있는 풍미 덕분에 흰밥을 좋아하지 않는 아이들조차도 오니기리를 맛있게 먹었다는 좋은 반응이 있습니다.",일상 요리에 바로 쓸 수 있어 화려한 선물보다 실용적인 선물을 원할 때 적합하다.,1,https://thumbnail.image.rakuten.co.jp/@0_gold/385store/imges/paradaisupran/kakerushiobin/2021kakerubinchanpuru02.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00s39cn.16t5u1ec.g00s39cn.16t5v00c/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2F385store%2F10001919%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2F385store%2Fi%2F10001002%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1350,미야코지마 멜론 젤리,宮古島メロンゼリー,미야코지마노 유키시오(宮古島の雪塩),REG_029,PRC_01,550,미야코지마 멜론 젤리는 미야코지마 멜론의 달콤한 향을 담은 디저트 상품입니다. 탱글한 젤리 식감에 과일의 산뜻한 단맛이 더해져 가벼운 후식으로 먹기 좋습니다. 아홉 개입 구성으로 남국 과일 이미지를 나누어 즐길 수 있습니다.,냉장하면 더 맛있지만 상온 이동이 가능해 과일 대체 선물로 고르기 쉽다.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/fujihisa/cabinet/11507703/imgrc0095289276.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/53033622.7bbb75b6.53033623.c98a76f0/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Ffujihisa%2F1000103%2F&m=https%3A%2F%2Fitem.rakuten.co.jp%2Ffujihisa%2F1000103%2F
PRD_1351,데카 우즈마키,でかうず巻,후지제과제빵(富士製菓製パン),REG_029,PRC_02,1080,"데카 우즈마키는 미야코지마의 식탁에서 사랑받아 온 우즈마키빵을 크게 만든 과자빵이다. 후지제과제빵은 미야코지마에서 육십 년 동안 지역 사람들이 좋아하는 맛을 만들어 온 제과제빵 업체로 소개된다. 밀가루, 설탕, 마가린, 달걀을 사용한 부드러운 빵 계열 상품이며, 발송일을 포함해 나흘 정도의 짧은 보관 기간을 가진다.",상미기한이 짧으므로 귀국 당일이나 숙소에서 바로 먹을 일정에 맞춰 사는 편이 좋다.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_1351/PRD_1351_packshot_v1.png,https://www.uzumakipan.com/2021/02/15/%E3%81%A7%E3%81%8B%E3%81%86%E3%81%9A%E5%B7%BB/
PRD_1352,히사마쓰 고유시 15개입,久松五勇士（15個入り）,후지제과제빵(富士製菓製パン),REG_029,PRC_02,1800,"히사마쓰 고유시는 미야코지마산 달걀과 흑당을 사용한 구움과자 세트다. 후지제과제빵이 만드는 열다섯 개입 상품으로, 지역 식탁에서 사랑받아 온 미야코지마 제과의 흐름을 잇는다. 흑당과 흑당 시럽이 들어가 은은한 단맛과 고소한 구움과자 향을 함께 느낄 수 있다.",현지 역사 이름이 붙은 과자라 지역 설명을 곁들여 선물하기 좋다.,1,https://thumbnail.image.rakuten.co.jp/@0_mall/385store/cabinet/11799537/4932139900011.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00s39cn.16t5u1ec.g00s39cn.16t5v00c/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2F385store%2F100000422%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2F385store%2Fi%2F10001321%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1353,우즈마키 라스크 코코아 6개입,うずまきラスク ココア（６個入り）,후지제과제빵(富士製菓製パン),REG_029,PRC_02,1080,"우즈마키 라스크 코코아는 미야코지마의 우즈마키빵 계열을 바삭하게 즐기도록 만든 코코아맛 라스크다. 여섯 장이 들어 있는 상자 구성으로, 후지제과제빵이 제조한다. 빵 반죽의 단맛과 코코아 풍미가 더해진 과자라 커피나 차와 곁들이기 좋은 지역 간식이다.",빵보다 보관이 편하고 바삭한 식감이라 이동 선물로 고르기 좋다.,1,https://dzwpvqehwr7zl.cloudfront.net/omios/products/generated/_review/PRD_1353/PRD_1353_packshot_v1.png,https://www.uzumakipan.com/2021/02/15/%E3%81%86%E3%81%9A%E3%81%BE%E3%81%8D%E3%83%A9%E3%82%B9%E3%82%AF-%E3%82%B3%E3%82%B3%E3%82%A2%EF%BC%88%EF%BC%96%E5%80%8B%E5%85%A5%E3%82%8A%EF%BC%89/
PRD_1354,키쿠노츠유 아카리 25도 450ml,菊之露akari 25度 450ml,키쿠노츠유주조(菊之露酒造),REG_029,PRC_02,1250,"인기 브랜드 '키쿠노츠유 아카리'의 북형 아와모리로, 누구나 쉽게 즐길 수 있는 사교적인 맛이 특징입니다. 이 술은 청량한 풍미 덕분에 다양한 재료에 섞어 마시기에 최적화되어 있습니다. 소다수 외에도 삼핀차, 커피, 홍차, 녹차 등 여러 음료와 조합하거나 칵테일, 상그리아 등으로 변주하여 무궁무진한 즐거움을 발견할 수 있습니다. 특히 닭튀김이나 야키토리 같은 안주와도 잘 어울립니다.",술 선물은 수하물 규정과 상대의 음주 여부를 확인하고 구매하는 것이 안전하다.,0,https://thumbnail.image.rakuten.co.jp/@0_mall/kikunotsuyu/cabinet/prdct/imgrc0104951165.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00u54vn.16t5uec2.g00u54vn.16t5v87e/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2Fkikunotsuyu%2Fbookakari%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2Fkikunotsuyu%2Fi%2F10000412%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
PRD_1355,고슈 카오 35도 720ml,古酒 華翁 35度 720ml,미야노하나(宮の華),REG_029,PRC_03,2860,"이 술은 아와모리입니다. 달콤한 맛이 특징이며, 알코올 도수 35도의 느낌을 받지 못할 만큼 부드러움이 뛰어납니다. 목 넘김에서 느껴지는 부드러움을 즐길 수 있는 제품입니다.","병 제품이라 완충 포장을 확인하고, 격식 있는 성인 선물로 고르면 좋다.",0,https://thumbnail.image.rakuten.co.jp/@0_mall/385store/cabinet/04911794/04986881/imgrc0067277027.jpg?_ex=1024x1024,https://hb.afl.rakuten.co.jp/hgc/g00s39cn.16t5u1ec.g00s39cn.16t5v00c/?pc=https%3A%2F%2Fitem.rakuten.co.jp%2F385store%2F10000477%2F&m=http%3A%2F%2Fm.rakuten.co.jp%2F385store%2Fi%2F10000431%2F&rafcid=wsc_i_is_b93111dd-e085-46a2-a75f-28c1ee5d2de6
