product_code,age_group_code,note
PRD_1095,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1095,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1096,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1096,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1096,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1096,AGE_001,달콤한 과자·간식류로 어린이가 부담 없이 즐기기 쉬움
PRD_1097,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1097,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1097,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1097,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1098,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1098,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1098,AGE_007,부드러운 식감과 익숙한 맛이라 60대도 부담 없이 즐기기 좋음
PRD_1098,AGE_008,부드럽고 먹기 편한 상품이라 70대 이상에게도 부담이 적음
PRD_1099,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1099,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1099,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1099,AGE_007,부드러운 식감과 익숙한 맛이라 60대도 부담 없이 즐기기 좋음
PRD_1100,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1100,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1100,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1100,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1101,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1101,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1101,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1101,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1102,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1102,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1102,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1102,AGE_007,전통적이고 익숙한 풍미가 있어 60대 취향에 적합
PRD_1103,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1103,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1103,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1103,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1104,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1104,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1104,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1104,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1105,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1105,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1105,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1105,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1106,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1106,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1106,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1106,AGE_001,달콤한 과자·간식류로 어린이가 부담 없이 즐기기 쉬움
PRD_1107,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1107,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1107,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1107,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1108,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1108,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1108,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1108,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1109,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1109,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1109,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1109,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1110,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1110,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1110,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1110,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1111,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1111,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1111,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1111,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1112,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1112,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1112,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1112,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1113,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1113,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1113,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1113,AGE_007,부드러운 식감과 익숙한 맛이라 60대도 부담 없이 즐기기 좋음
PRD_1114,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1114,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1114,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1114,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1115,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1115,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1115,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1115,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1116,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1116,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1116,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1116,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1117,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1117,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1117,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1117,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1118,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1118,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1118,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1118,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1119,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1119,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1119,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1119,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1120,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1120,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1120,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1120,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1121,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1121,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1121,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1121,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1122,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1122,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1122,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1122,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1123,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1123,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1123,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1123,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1124,AGE_001,부드럽고 자극이 적은 식감이라 어린이 간식으로 접근성이 좋음
PRD_1124,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1124,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1124,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1125,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1125,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1125,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1125,AGE_001,달콤한 과자·간식류로 어린이가 부담 없이 즐기기 쉬움
PRD_1126,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1126,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1126,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1126,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1127,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1127,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1127,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1127,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1128,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1128,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1128,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1128,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1129,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1129,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1129,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1129,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1130,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1130,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1130,AGE_002,달콤하거나 재미있는 맛의 간식류라 10대 취향에 잘 맞음
PRD_1130,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1131,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1131,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1131,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1131,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1132,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1132,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1132,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1132,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1133,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1133,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1133,AGE_002,달콤하거나 재미있는 맛의 간식류라 10대 취향에 잘 맞음
PRD_1133,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1134,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1134,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1134,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1134,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1135,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1135,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1135,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1135,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1136,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1136,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1136,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1136,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1137,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1137,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1137,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1137,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1138,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1138,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1138,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1138,AGE_007,전통적이고 익숙한 풍미가 있어 60대 취향에 적합
PRD_1139,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1139,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1139,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1139,AGE_001,달콤한 과자·간식류로 어린이가 부담 없이 즐기기 쉬움
PRD_1140,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1140,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1140,AGE_007,부드러운 식감과 익숙한 맛이라 60대도 부담 없이 즐기기 좋음
PRD_1140,AGE_008,부드럽고 먹기 편한 상품이라 70대 이상에게도 부담이 적음
PRD_1141,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1141,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1141,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1141,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1142,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1142,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1142,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1142,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1143,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1143,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1143,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1143,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1144,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1144,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1144,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1144,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1145,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1145,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1145,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1145,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1146,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1146,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1146,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1146,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1147,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1147,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1147,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1147,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1148,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1148,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1148,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1148,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1149,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1149,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1149,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1149,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1150,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1150,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1150,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1150,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1151,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1151,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1151,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1151,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1152,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1152,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1152,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1152,AGE_007,전통적이고 익숙한 풍미가 있어 60대 취향에 적합
PRD_1153,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1153,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1153,AGE_007,전통적이고 익숙한 풍미가 있어 60대 취향에 적합
PRD_1153,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1154,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1154,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1154,AGE_007,전통적이고 익숙한 풍미가 있어 60대 취향에 적합
PRD_1154,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1155,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1155,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1155,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1155,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1156,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1156,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1156,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1156,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1157,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1157,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1157,AGE_007,부드러운 식감과 익숙한 맛이라 60대도 부담 없이 즐기기 좋음
PRD_1157,AGE_008,부드럽고 먹기 편한 상품이라 70대 이상에게도 부담이 적음
PRD_1158,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1158,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1158,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1158,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1159,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1159,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1159,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1159,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1160,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1160,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1160,AGE_001,부드럽고 자극이 적은 식감이라 어린이 간식으로 접근성이 좋음
PRD_1160,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1161,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1161,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1161,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1161,AGE_002,간편하게 먹기 좋은 대중적인 상품이라 10대에게 추천하기 좋음
PRD_1162,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1162,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1162,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1162,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1163,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1163,AGE_005,전통적인 맛과 지역성이 있어 40대 선물·간식 취향에 잘 맞음
PRD_1163,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1163,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1164,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1164,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1164,AGE_003,맛과 패키지 매력이 있어 20대의 간식·선물 구매에 어울림
PRD_1164,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1165,AGE_004,품질과 실용성을 함께 고려하는 30대의 선물·간식 수요에 맞음
PRD_1165,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1165,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1165,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1166,AGE_004,직장·가족 선물로 나누기 좋은 구성이라 30대 구매층에 적합
PRD_1166,AGE_005,인지도와 품질이 안정적인 상품이라 40대의 선물용 구매에 적합
PRD_1166,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
PRD_1166,AGE_006,해산물·발효·조미 식품 계열로 50대의 식사용·반찬용 수요에 적합
PRD_1167,AGE_003,여행 기념품으로 인지도가 높고 가볍게 구매하기 좋아 20대에게 적합
