product_code,target_code,note
PRD_1043,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1044,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1044,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1044,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1044,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1044,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1045,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1045,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1045,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1045,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1045,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1046,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1046,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1046,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1046,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1046,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1047,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1047,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1047,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1047,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1047,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1048,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1048,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1048,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1048,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1049,TGT_003,성인 친구와 지역 주류의 개성을 함께 이야기하기 좋은 선물임
PRD_1049,TGT_001,식사에 곁들이기 좋은 실용적인 먹거리라 부모님께 드리기 무난함
PRD_1049,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1050,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1050,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1050,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1050,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1050,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1051,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1051,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1051,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1051,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1051,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1052,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1052,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1052,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1052,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1052,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1053,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1053,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1053,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1053,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1053,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1054,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1054,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1054,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1054,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1055,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1055,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1055,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1055,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1055,TGT_005,과자류라 사무실에서 깔끔하게 나눠 먹기 좋음
PRD_1056,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1056,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1056,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1056,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1056,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1057,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1057,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1057,TGT_004,부담 없이 함께 즐길 수 있는 식품·음료류임
PRD_1057,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1058,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1058,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1058,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1058,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1059,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1059,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1059,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1059,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1059,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1060,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1060,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1060,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1060,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1060,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1061,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1061,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1061,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1061,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1061,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1062,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1062,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1062,TGT_003,성인 친구와 지역 주류의 개성을 함께 이야기하기 좋은 선물임
PRD_1062,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1063,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1063,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1063,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1063,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1063,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1064,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1064,TGT_004,식사에 활용하기 좋은 지역 먹거리라 가족 선물로 실용적임
PRD_1064,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1064,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1065,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1065,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1065,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1065,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1065,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1066,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1066,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1066,TGT_004,식사에 활용하기 좋은 지역 먹거리라 가족 선물로 실용적임
PRD_1066,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1067,TGT_004,식사에 활용하기 좋은 지역 먹거리라 가족 선물로 실용적임
PRD_1067,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1067,TGT_006,선물용 구성이나 전문 브랜드 이미지가 있어 격식 있는 선물로 적합함
PRD_1068,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1068,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1068,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1068,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1068,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1069,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1069,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1069,TGT_007,캐릭터·인형 요소가 있어 어린이가 흥미를 느끼기 좋음
PRD_1069,TGT_003,귀엽거나 독특한 디자인 요소가 있어 친구에게 재미있게 건네기 좋음
PRD_1069,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1070,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1070,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1070,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1070,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1070,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1071,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1071,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1071,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1071,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1071,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1072,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1072,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1072,TGT_003,성인 친구와 지역 주류의 개성을 함께 이야기하기 좋은 선물임
PRD_1072,TGT_008,지역 한정 요소가 있어 여행 추억용·직접 경험용 선물로 적합함
PRD_1073,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1073,TGT_007,캐릭터·인형 요소가 있어 어린이가 흥미를 느끼기 좋음
PRD_1073,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1073,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1073,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1074,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1074,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1074,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1074,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1074,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1075,TGT_004,식사에 활용하기 좋은 지역 먹거리라 가족 선물로 실용적임
PRD_1075,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1075,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1076,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1076,TGT_005,작고 가벼운 기념품이라 직장동료에게 부담 없이 주기 좋음
PRD_1076,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1076,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1076,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1077,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1077,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1077,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1077,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1077,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1078,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1078,TGT_004,식사에 활용하기 좋은 지역 먹거리라 가족 선물로 실용적임
PRD_1078,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1079,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1079,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1079,TGT_003,성인 친구와 지역 주류의 개성을 함께 이야기하기 좋은 선물임
PRD_1079,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1080,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1080,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1080,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1080,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1080,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1081,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1081,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1081,TGT_005,소분·세트형으로 나눠 주기 쉬워 직장동료 선물에 적합함
PRD_1081,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1081,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1082,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1082,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1082,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1082,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1082,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1083,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1083,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1083,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1083,TGT_003,귀엽거나 독특한 디자인 요소가 있어 친구에게 재미있게 건네기 좋음
PRD_1083,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1084,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1084,TGT_004,식사에 활용하기 좋은 지역 먹거리라 가족 선물로 실용적임
PRD_1084,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1084,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1085,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1085,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1085,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1085,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1085,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1086,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1086,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1086,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1086,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1086,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1087,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1087,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1087,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1087,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1087,TGT_005,소분·세트형으로 나눠 주기 쉬워 직장동료 선물에 적합함
PRD_1088,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1088,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1088,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1088,TGT_005,소분·세트형으로 나눠 주기 쉬워 직장동료 선물에 적합함
PRD_1088,TGT_004,식사에 활용하기 좋은 지역 먹거리라 가족 선물로 실용적임
PRD_1089,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1089,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1089,TGT_003,성인 친구와 지역 주류의 개성을 함께 이야기하기 좋은 선물임
PRD_1089,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1090,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1090,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1090,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1090,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1090,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1091,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1091,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1091,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1091,TGT_005,과자류라 사무실에서 깔끔하게 나눠 먹기 좋음
PRD_1091,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1092,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1092,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1092,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1092,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1092,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1093,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1093,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1093,TGT_004,부담 없이 함께 즐길 수 있는 식품·음료류임
PRD_1093,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1094,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1094,TGT_004,식사에 활용하기 좋은 지역 먹거리라 가족 선물로 실용적임
PRD_1094,TGT_003,현지 맛을 캐주얼하게 공유할 수 있어 친구 선물로 어울림
PRD_1095,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1095,TGT_004,식사에 활용하기 좋은 지역 먹거리라 가족 선물로 실용적임
PRD_1095,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1096,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1096,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1096,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1096,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1096,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1097,TGT_003,현지 맛을 캐주얼하게 공유할 수 있어 친구 선물로 어울림
PRD_1097,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1097,TGT_004,식사에 활용하기 좋은 지역 먹거리라 가족 선물로 실용적임
PRD_1098,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1098,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1098,TGT_007,달콤한 맛과 부드러운 식감이 있어 어린이 간식 선물로 어울림
PRD_1098,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1098,TGT_006,전통성과 품격이 있어 상사나 은사에게 드리기 좋음
PRD_1099,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1099,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1099,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1100,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1100,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1100,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1100,TGT_003,귀엽거나 독특한 디자인 요소가 있어 친구에게 재미있게 건네기 좋음
PRD_1100,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1101,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1101,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1101,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1101,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1102,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1102,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1102,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1103,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1103,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1103,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1104,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1104,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1104,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1104,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1104,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1105,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1105,TGT_002,예쁜 디자인이나 달콤한 디저트 감성이 있어 연인 선물로 어울림
PRD_1105,TGT_004,부담 없이 함께 즐길 수 있는 식품·음료류임
PRD_1105,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1105,TGT_008,지역성이 분명해 여행의 기억을 남기는 개인용 선물로 적합함
PRD_1106,TGT_001,건강·천연·보습 등 배려 요소가 있어 부모님 선물로 적합함
PRD_1106,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1106,TGT_004,달콤한 간식류라 가족이 함께 나눠 먹기 좋음
PRD_1106,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1106,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1107,TGT_006,고급감·브랜드성·품질 요소가 있어 예의를 갖춘 선물로 적합함
PRD_1107,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
PRD_1107,TGT_004,식사에 활용하기 좋은 지역 먹거리라 가족 선물로 실용적임
PRD_1107,TGT_008,현지 대표성이나 특산성이 뚜렷해 직접 경험하기 좋은 기념품임
PRD_1108,TGT_007,캐릭터·인형 요소가 있어 어린이가 흥미를 느끼기 좋음
PRD_1108,TGT_003,가볍고 트렌디하게 즐길 수 있어 친구에게 부담 없이 선물하기 좋음
PRD_1108,TGT_001,전통성이나 지역의 오래된 맛을 담아 정성스러운 선물로 어울림
